@relation 'mini-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-3,5-13'

@attribute average_time_per_learning_session numeric
@attribute target {0,1}

@data
4.292389,1
3.306832,1
18.026437,1
5.398777,1
5.052253,0
10.932324,0
88.171714,1
43.318373,1
61.793526,0
10.568683,0
38.737058,1
95.087192,0
14.771664,1
3.819466,0
44.002745,0
132.804806,0
80.260233,0
54.905068,0
49.934235,1
5.183428,0
20.139663,1
16.101452,1
104.524702,0
194.783387,1
18.988932,1
10.879682,0
22.493366,0
15.305542,0
10.661261,1
107.544471,0
8.15856,0
246.008744,1
50.830441,1
59.302558,1
101.731441,1
49.702573,1
75.725555,1
7.649546,0
41.428483,0
9.08764,1
86.382937,0
33.545271,0
224.911399,1
6.799434,1
132.58461,1
55.509927,0
16.58251,1
40.653677,1
29.95123,0
32.579205,1
294.681092,1
5.270377,0
83.184873,1
163.302,1
5.55992,0
149.497027,1
198.550635,1
88.320607,1
47.694767,0
70.656113,0
35.42312,1
12.731456,1
116.307027,0
72.216723,0
45.46709,0
25.670274,1
96.218082,1
25.274432,0
10.606515,1
51.627217,0
52.920965,1
78.756168,1
12.976687,1
19.939317,1
6.68874,1
18.207981,0
5.326239,1
41.708732,1
62.92386,0
13.03087,0
1.687436,1
7.432215,0
100.226245,1
18.029956,0
26.389729,0
63.089014,0
3.58617,0
158.82491,1
22.001788,1
80.399332,0
5.732009,1
4.49132,1
19.446805,1
1.658364,1
18.599876,0
33.378063,0
42.880228,1
18.019005,1
43.086915,1
0.808903,1
12.49352,0
4.406705,1
33.262402,0
3.200051,0
15.053243,1
156.750496,0
68.54824,1
33.346116,0
2.219527,1
33.828367,1
19.032553,0
88.777595,1
51.274223,1
5.777805,1
131.088868,1
10.16591,0
24.76125,1
3.089029,1
44.865617,0
12.064486,0
128.286878,0
270.516982,1
131.140342,1
102.308428,0
79.962272,1
0.474332,1
68.443858,1
40.33962,1
27.708833,0
86.97911,0
93.651319,1
159.130474,0
49.689508,1
7.881761,1
52.632993,0
54.123933,1
24.07179,1
66.721618,1
87.560809,0
44.360702,0
93.496276,0
22.582762,1
10.300958,0
1.542025,1
53.029925,1
5.072299,1
52.741825,1
17.251935,0
21.440148,1
123.000866,1
20.055274,1
58.066206,1
45.052547,0
13.248469,0
17.861071,0
154.783485,1
222.291551,1
26.117046,1
0.067176,0
51.201794,1
70.155477,0
36.786455,1
25.921962,1
93.041902,1
20.253122,1
37.054575,1
43.713115,0
3.872182,0
62.338848,0
29.858441,0
6.509163,1
1.800809,1
38.148354,0
5.280778,1
52.625583,0
3.386033,1
67.776948,0
22.203379,1
36.641195,0
12.155102,0
44.275553,1
39.829934,1
11.846654,1
32.300924,1
26.283075,0
2.730902,1
5.408323,0
57.983526,1
27.322836,1
96.704505,0
65.063439,0
52.90429,1
50.541637,1
11.55031,0
131.629756,1
18.012128,1
152.948603,1
8.536077,0
29.110417,1
88.641808,1
2.494675,1
24.349973,1
105.871604,0
49.207906,0
21.688725,0
18.233714,0
80.053435,1
210.080314,1
63.207622,1
14.253544,0
14.720493,1
11.819718,1
114.420173,1
12.109933,1
66.63388,1
44.314461,0
28.301972,1
112.006783,1
4.69536,1
3.334432,0
7.945697,0
4.586428,1
48.377909,0
13.511293,0
68.262444,1
6.167811,1
24.898678,1
29.473949,1
24.348904,1
4.14741,1
44.744979,0
16.969156,1
51.23111,1
7.499056,1
241.069179,1
59.752822,0
92.834711,1
164.12387,0
84.314213,0
55.830575,1
153.276579,0
73.372118,0
47.025825,1
35.518386,0
14.359717,1
35.871996,1
22.6584,1
41.200845,1
39.287367,1
12.582363,0
30.821947,0
13.777747,0
62.589562,1
78.575142,0
33.964625,0
80.114557,1
201.563697,1
5.107953,1
6.14486,1
38.420827,1
82.609352,1
18.859425,1
45.689015,0
25.390328,0
79.650212,0
13.285053,1
2.136899,1
79.928149,1
34.172408,1
86.404275,0
21.075246,0
116.323323,1
4.544646,0
7.239779,0
116.278284,0
206.720627,1
82.152353,1
42.307755,1
47.568708,1
44.416293,0
106.607851,1
76.231729,1
20.826377,1
49.804608,0
1.589872,0
72.82255,1
27.786586,1
5.995093,1
72.17059,0
296.711876,1
21.149325,0
29.350431,1
57.372296,1
13.100466,0
97.622527,1
1.012513,1
0.652534,1
50.093501,1
40.856726,0
64.790532,0
32.941712,0
33.082769,0
38.767079,0
48.111025,1
71.639357,0
76.548107,1
8.211568,1
7.294145,1
16.451032,1
9.101535,0
14.519997,0
136.714231,1
226.138719,1
10.301579,1
52.779282,0
67.802462,1
55.187068,1
28.153908,1
23.360188,1
21.919171,0
27.344336,0
0.017473,0
7.490179,1
118.919102,0
34.138089,1
65.236505,1
32.105305,1
86.130374,1
103.117809,0
59.164834,0
1.236467,0
34.794174,0
55.025318,0
115.939796,1
6.771781,1
90.788679,1
34.536279,0
62.511392,0
113.890686,0
102.034503,0
150.283015,1
26.362503,1
106.102879,0
45.130465,0
28.325571,1
5.138995,1
4.85169,1
17.585322,0
77.551685,1
52.510084,0
136.942182,1
218.833833,1
1.552829,1
15.044184,1
6.97572,1
16.577321,1
137.987102,1
7.571543,1
8.70934,1
24.25196,0
55.00976,1
34.855127,0
142.557555,1
76.99542,1
17.097515,0
33.910511,0
32.620477,1
1.30442,1
112.327952,0
8.217548,1
12.837692,1
29.420991,0
20.169946,0
139.711186,1
35.955359,0
35.213477,1
87.972194,0
74.140284,1
12.137151,1
46.527928,0
7.646786,0
50.254873,1
41.759199,1
0.859707,1
55.797565,1
49.857498,0
21.844749,0
73.174557,0
0.556027,1
18.438235,1
41.224568,1
26.96901,1
112.907149,1
40.931083,1
3.965857,0
18.893217,0
6.101996,0
14.037058,1
9.598241,0
49.795599,1
9.344004,0
76.455504,1
84.642092,0
86.560307,1
27.543568,0
45.322929,0
83.885724,1
12.711768,1
0.546558,1
28.421965,0
1.356371,1
76.840321,1
163.600515,0
7.642911,1
86.449763,1
2.021018,1
54.749365,1
9.140239,0
8.648814,0
75.51874,1
76.167738,1
6.50095,1
51.073879,1
33.649107,1
112.023739,1
144.288277,0
54.919662,0
45.376187,1
4.521418,1
46.261165,1
8.336851,1
5.197186,0
18.724674,1
162.493497,1
17.812755,1
116.387515,1
54.181329,1
146.796983,0
38.195676,1
1.416758,1
350.259856,1
7.089287,1
58.501969,0
120.721702,0
132.22065,1
253.200165,1
203.219906,1
19.410603,0
5.029881,0
19.750502,1
74.509575,1
4.694126,1
180.279276,1
184.886113,1
138.843094,0
152.123439,1
77.792743,1
76.29768,1
163.014326,1
17.789431,0
203.493546,1
44.123934,0
22.519895,1
118.189076,1
199.558493,1
15.244131,1
45.938027,1
41.879577,1
30.087182,1
50.042297,0
96.3924,1
117.639772,0
7.772005,1
79.707024,1
92.656286,0
28.788273,1
31.135237,0
13.492278,0
272.595669,1
30.565136,1
182.557166,1
0.737258,1
99.849674,1
94.878314,1
69.563298,1
6.703543,0
50.298635,1
34.315235,0
120.979533,0
26.183113,0
12.692343,1
78.444606,1
129.499299,1
132.283975,1
27.922593,0
36.33664,1
253.026615,1
43.863636,1
32.757903,0
57.327429,1
13.882993,1
41.441886,1
41.982285,0
77.015147,1
17.954564,1
56.885123,0
59.954057,1
2.810117,0
7.309422,1
52.503475,1
34.12944,0
108.741832,1
2.1606,0
21.448193,0
3.851413,0
21.413176,1
33.521137,1
12.445207,1
25.650422,1
35.248637,1
123.21293,1
47.294128,0
70.664147,1
23.351322,1
11.339614,0
85.8365,1
16.266609,1
82.937732,1
42.839186,0
9.750141,1
58.403131,0
82.834687,1
24.231603,0
99.153697,0
16.452586,1
58.56174,1
46.322198,1
57.677403,1
8.651689,0
73.229347,0
122.653438,0
138.654965,0
6.374986,1
34.695887,0
26.883471,0
28.833116,1
78.51355,1
49.267906,0
104.3512,1
3.330041,0
48.112979,0
1.505655,1
23.204187,0
18.153606,1
164.971796,1
38.302452,0
43.699701,1
16.288641,1
15.578274,1
42.421197,1
10.316026,0
70.999233,1
230.399722,1
82.465573,1
48.417054,0
163.759571,0
217.137351,1
73.559262,0
68.852768,0
28.178776,0
115.128971,1
234.378891,1
0.441191,0
59.641489,0
37.484598,0
12.876221,0
25.548682,1
74.940606,1
219.42195,1
1.230883,0
9.506714,1
31.02727,0
12.307889,0
5.995739,0
64.690057,1
8.289247,1
2.29049,1
17.874524,0
2.604088,0
80.154552,1
103.696837,1
50.582552,1
102.187306,0
34.886239,1
20.544206,1
92.021692,1
169.82355,1
190.489395,1
69.984693,1
224.146606,1
4.676945,0
25.557592,0
13.168754,1
166.369109,1
19.856016,0
17.368569,1
33.355939,1
39.729767,1
52.453314,1
6.3657,1
7.193304,0
39.715661,1
49.56133,0
41.493958,0
0.463414,1
13.864181,0
0.448004,1
47.704377,0
40.472072,1
16.777171,1
101.789819,1
156.757985,1
115.871421,0
61.153361,1
108.041302,1
22.22903,0
6.263456,1
85.014377,0
10.254964,1
1.278636,0
34.085515,1
35.841234,1
43.900082,1
16.043729,0
85.310438,0
52.946538,0
86.131421,1
42.102688,0
23.108309,1
2.029457,1
108.123602,1
50.123027,0
38.148523,1
10.793333,1
11.211596,1
28.12127,0
46.67268,1
14.678018,0
9.683959,1
32.948724,1
0.599229,0
57.419218,1
123.405182,1
1.22416,1
152.229268,0
60.812803,1
123.254419,0
20.814879,1
50.6092,0
52.98315,1
27.272729,0
35.52444,1
76.922289,1
1.043418,0
113.885994,0
102.367547,1
35.723536,1
63.883511,1
21.101598,1
44.883997,1
4.462786,1
2.308896,0
32.374403,0
24.003254,0
20.130235,1
7.968119,1
31.379371,0
32.362168,0
71.675642,0
171.278945,0
138.405117,0
112.215225,0
39.141314,1
49.399906,1
15.939736,1
57.515389,0
5.415686,1
26.592039,0
75.079881,1
44.622129,1
0.780024,1
71.698858,1
46.264511,1
18.568183,1
45.73851,1
6.534274,1
2.249125,0
503.372616,1
79.401302,1
44.849546,1
10.328656,0
22.912951,1
96.719497,0
17.750378,1
20.597016,0
16.244309,1
46.132885,0
15.641293,0
101.301563,0
32.803261,0
55.687948,0
50.78765,1
18.393072,0
181.121057,1
176.218616,1
44.648632,0
84.872193,1
13.219752,0
34.735186,0
35.944243,1
212.910827,1
56.944418,0
44.898005,0
43.181586,0
12.71309,0
8.13258,1
113.967073,0
80.77757,0
31.994271,1
34.66684,0
12.91235,1
19.336501,1
88.813083,1
3.889279,1
155.873719,1
12.898413,1
61.716018,0
119.683748,0
59.340697,0
54.099581,0
46.921366,1
32.248962,1
49.723941,0
6.043018,1
163.346506,0
9.655906,0
216.259061,1
204.180582,1
20.749899,1
24.907196,1
10.973656,0
48.949762,1
98.321993,0
8.482596,1
9.789086,1
29.202618,1
49.461863,1
20.472933,1
90.171484,1
15.208413,1
4.062931,0
15.542307,1
72.264522,1
37.909186,1
19.463804,1
43.79754,0
92.214337,1
80.508875,0
0.979807,1
10.772896,1
66.922402,0
16.381445,1
5.087308,1
6.777314,1
5.819637,0
8.357722,1
82.011063,1
37.54539,1
6.140014,0
3.322381,0
54.668822,1
16.062962,1
46.705636,1
45.385474,1
23.018984,1
24.772489,0
19.849528,1
42.472365,0
16.309726,1
171.0676,1
48.878438,0
2.999181,0
16.141248,0
17.857194,0
17.005157,1
6.470639,1
9.311856,1
17.476889,0
16.865313,1
58.551169,0
11.729549,1
80.657577,0
24.93656,1
167.420658,1
48.917766,1
91.445094,0
27.150307,0
133.954899,0
7.656237,1
70.641244,0
55.565552,0
3.74234,1
20.050394,0
65.876335,0
25.471569,0
34.516086,0
4.792167,0
32.862081,1
56.591844,1
33.926093,0
47.065316,1
108.695366,0
5.007329,1
5.413213,1
26.636158,1
2.895415,0
52.752018,1
94.34606,1
14.314119,0
69.313662,0
6.462653,1
32.08239,1
117.106867,1
17.865006,1
77.000028,1
41.705724,0
66.14649,0
27.494953,0
118.482183,1
57.280467,0
10.293636,0
79.848011,1
130.345325,0
9.353473,0
45.2395,1
195.239268,1
63.748129,0
28.175536,1
20.912576,1
119.064775,1
19.628954,1
97.449848,0
7.029212,1
6.716306,0
40.918769,1
71.901389,1
6.217015,1
28.258993,1
11.794401,0
2.310819,0
10.965982,0
0.492498,1
34.874499,0
13.544806,1
0.779382,0
6.873729,1
12.292767,1
21.473322,1
64.454811,1
16.184689,1
21.228501,0
78.389873,0
80.945682,1
101.948944,1
22.564058,1
13.219676,1
14.317917,1
5.950775,1
36.357916,1
0.240159,0
1.104295,1
73.207783,0
103.378234,0
39.831581,1
215.77714,1
145.018285,1
11.638141,1
119.300313,1
66.420596,1
35.62255,1
139.996659,0
37.804419,0
18.397753,1
2.415688,0
61.016924,0
3.060532,0
37.912141,0
23.838605,0
12.847691,1
140.031952,1
11.377525,1
18.679651,0
5.829647,1
28.63158,0
5.339179,1
186.563031,1
34.436601,0
21.625429,0
45.297158,0
13.453472,0
21.249142,0
14.695557,1
138.555965,0
10.625925,1
45.443502,1
59.701707,1
63.186299,1
182.538742,1
75.544649,0
64.67338,0
113.573146,0
11.002295,0
184.477873,1
7.865672,0
163.519428,1
89.242084,1
44.451085,1
79.317949,1
4.331611,1
77.280728,0
78.124615,0
48.413581,1
88.493788,1
109.523135,0
4.589988,1
211.282675,1
20.968217,1
5.216838,1
29.654481,0
7.161123,1
4.352469,0
13.029952,1
122.878508,1
78.693594,0
49.464678,0
43.966023,1
44.714308,1
14.578832,0
19.410498,1
117.702361,0
1.397995,1
63.272051,1
6.637014,1
29.672194,1
3.043583,0
16.677158,0
0.43309,1
34.716903,1
24.596853,1
26.058785,0
9.701587,0
43.374848,0
13.743875,0
117.439218,1
43.242727,1
197.755617,1
108.716924,1
106.277834,0
58.782777,1
54.24216,1
2.686902,1
49.496401,1
38.830899,0
129.764162,0
29.121147,1
10.283733,1
36.209252,0
67.466197,1
46.98088,1
74.106351,0
87.1245,0
102.223641,0
20.192256,1
172.311363,1
168.866806,1
65.38483,0
74.148078,1
122.448561,1
26.560338,1
17.230605,1
10.566838,1
66.98442,0
15.097175,1
81.93918,1
112.985812,1
107.731122,1
4.32766,1
61.437105,0
13.680045,1
41.304491,1
75.385,0
26.110531,1
119.792265,0
169.210443,1
45.062194,0
23.989325,1
55.846846,1
22.43919,1
22.174454,1
38.604846,1
45.896066,0
107.518629,0
134.591966,0
35.349444,1
30.172101,0
7.168661,0
7.207114,1
56.249462,0
77.508241,1
24.151145,1
11.419334,1
1.542106,0
86.291435,1
53.771262,1
125.470512,1
91.149696,0
39.03104,1
81.170696,1
131.461528,1
8.78776,0
8.110181,1
54.562821,1
18.748041,0
30.751271,0
169.384527,1
40.501919,0
196.450423,1
56.387818,1
160.956551,1
61.499796,0
115.28213,1
18.840719,1
58.480143,1
24.233239,0
19.651038,0
41.741393,1
57.168077,1
45.251004,1
22.063026,0
8.831448,1
26.62166,1
36.316576,0
20.528143,1
10.026739,1
28.101179,1
79.375826,1
82.380218,1
31.054667,0
35.006633,1
38.123316,1
20.778375,0
52.7606,1
48.119662,1
65.578738,1
7.959287,1
44.001746,1
106.327912,1
111.294132,0
56.273589,1
99.339397,1
61.869739,0
0.700332,1
23.779498,1
25.928115,1
21.833175,0
105.415955,0
3.030064,0
200.121197,1
90.318363,0
8.893193,1
153.710272,1
32.200512,1
47.883961,1
21.874011,1
9.678568,1
44.980265,1
30.093634,1
13.43537,0
12.971981,1
126.64524,1
26.927421,0
98.384132,1
234.973952,1
61.378029,1
29.904014,0
39.644563,1
26.660593,0
89.069033,0
78.53707,1
26.456366,0
142.368956,1
32.696749,1
17.852153,0
33.97201,0
0.670281,0
1.793783,1
21.184394,1
64.300949,1
65.860717,0
12.464825,0
16.884887,1
104.934578,1
2.142343,1
58.488736,0
34.702923,0
141.637574,0
26.629554,0
8.056093,0
14.618463,0
12.065748,0
4.027424,1
88.350263,0
81.029169,1
40.942179,1
81.513716,1
3.877499,0
3.602333,0
11.133314,0
37.688335,1
58.048119,0
37.248382,1
4.009318,0
7.859116,0
7.841971,0
4.304631,1
28.967534,1
12.046055,0
108.254578,1
12.35226,1
33.272585,1
69.383929,1
1.484931,1
30.335087,0
8.236964,0
0.384162,1
43.2995,1
126.331957,0
97.050562,1
17.855309,0
39.735008,1
34.538404,1
39.879542,0
56.852352,0
18.542552,0
5.317304,1
2.018432,0
83.997312,1
32.58576,1
10.419412,1
100.508661,1
35.670451,1
90.263267,1
180.985203,1
42.291619,1
10.720909,1
256.002643,1
49.463637,0
141.82966,1
13.105645,1
117.922747,0
10.736607,1
74.976108,1
56.734078,0
10.279194,1
100.326262,0
9.192942,1
29.355942,1
10.936356,1
132.456497,1
65.558308,0
49.469605,1
128.434284,1
48.828094,1
43.691334,0
39.846895,1
22.289875,0
21.775902,1
164.911186,1
11.104228,1
38.228898,1
79.093305,1
46.479485,0
0.983513,1
33.467183,1
74.197458,1
55.394333,1
25.434519,1
34.48976,1
100.028057,1
44.651765,1
32.73364,0
97.980075,1
29.400003,1
15.123011,1
88.871905,0
139.793959,1
98.754068,0
24.702618,0
27.387434,0
22.749201,1
252.120379,1
126.310072,1
38.874358,0
11.939673,1
121.076138,0
62.650074,1
33.005249,1
136.224274,1
29.916271,1
50.111204,0
158.257654,1
48.325353,0
6.376789,0
244.401287,1
35.2261,0
0.728435,0
0.709837,1
4.673966,0
127.510801,0
3.58409,1
100.581828,0
41.718489,1
78.186703,0
7.167221,1
105.189997,1
46.451737,1
8.809507,1
35.713117,1
11.39993,0
8.243519,0
4.578274,1
60.691762,1
86.695224,1
20.276004,0
44.700844,0
10.262059,1
57.467777,1
80.689431,0
84.629066,1
89.613337,0
26.884649,0
58.373452,0
127.368604,0
27.570527,0
0.122887,1
3.640223,1
31.455404,1
10.144483,0
51.619694,1
61.530017,1
21.778319,0
117.925109,1
97.726602,0
70.845542,0
28.397841,1
25.482378,0
52.553045,0
213.487515,1
76.748396,0
4.596095,0
13.843769,1
8.056509,1
229.113811,1
26.356142,1
2.759827,1
18.242866,1
106.843437,1
16.071233,0
152.166446,0
2.858581,1
14.623524,1
0.306982,1
33.153545,1
3.823772,1
114.860055,1
102.270398,1
26.76521,0
63.220553,1
26.317844,0
237.383203,1
129.547782,0
6.330735,1
122.233941,0
2.959702,1
127.762401,1
36.422859,1
103.721384,0
52.608786,1
20.887866,0
21.699069,0
34.95152,0
8.434882,1
14.12885,0
0.146917,1
117.855586,0
44.997467,1
84.094751,1
256.263251,1
31.564292,0
3.523285,0
34.81649,0
84.029251,1
76.391342,0
9.107161,0
1.230289,0
89.040871,1
293.731018,1
1.951019,1
6.151514,1
296.672587,1
75.573306,1
6.291832,1
1.301956,0
36.116453,1
0.640472,1
55.470505,1
30.293096,0
50.314763,1
35.943837,0
57.884627,1
2.603017,0
57.728398,0
76.503964,1
21.283382,0
59.836356,1
87.768928,0
61.644256,1
8.992039,0
100.14159,0
93.451567,1
47.915367,1
320.360794,1
30.074513,1
0.011515,0
23.757495,0
50.163542,1
70.937106,0
51.097787,1
93.926164,0
21.605881,1
97.468542,0
13.96961,1
33.401126,1
29.603159,1
1.071094,0
75.682479,1
6.973467,1
10.817063,1
1.761679,1
10.966737,1
0.271373,1
110.189034,1
56.629863,1
18.59895,1
18.586946,1
29.313222,1
20.447346,1
38.514632,1
8.226452,0
95.344816,1
35.678551,1
47.560843,1
60.94559,1
29.222882,0
32.509189,0
3.425097,1
27.779458,1
15.63529,0
5.6992,1
18.586672,1
36.842219,0
58.483707,1
110.043482,0
27.407741,1
15.676407,0
17.399177,1
56.840821,0
73.651989,1
30.650969,0
21.642819,1
26.384361,1
72.255847,1
118.900831,0
53.689881,1
13.260705,1
32.803802,0
32.505522,0
15.863378,1
7.022836,1
22.965583,1
44.759206,0
6.478917,0
3.39334,0
4.033647,1
93.130977,1
28.261053,1
64.005456,1
11.364107,0
85.459707,1
7.648263,0
139.853745,0
65.515406,1
12.191248,1
9.990921,0
24.119922,1
18.56493,1
0.037657,1
4.432931,1
1.953669,1
4.279303,1
86.647604,1
140.102777,1
73.804594,1
63.141641,0
20.890578,1
68.000633,1
36.341532,1
3.930647,0
20.871953,1
130.738668,1
100.130452,0
36.246797,1
66.567005,0
18.079088,1
52.611963,1
9.614207,1
18.561642,1
32.722958,0
95.596651,0
2.703058,1
152.158515,1
3.354477,0
9.538375,0
8.228327,1
27.034227,0
8.981783,1
6.199876,1
5.161089,0
39.78067,1
166.548319,1
7.696057,0
34.564105,1
9.215433,1
28.11933,0
31.133794,0
20.39783,1
0.10703,1
11.843372,1
5.136783,0
18.53862,1
25.145067,0
248.954514,1
43.399775,0
27.847883,0
68.037325,0
6.243889,0
57.423163,1
28.186588,0
1.369218,1
51.753008,0
0.676999,1
132.382558,1
33.098029,1
3.64328,0
19.570503,1
99.466736,1
83.169599,0
241.847997,1
31.707061,0
39.705116,1
18.092642,0
34.245252,1
3.817315,1
123.047482,1
9.241433,1
43.488504,1
46.020229,0
39.19421,1
51.317017,1
1.176193,1
39.764358,1
74.989415,1
14.75343,1
27.805465,1
25.655265,0
4.215101,0
9.480384,1
61.051975,1
103.87956,0
6.968266,1
36.781804,1
0.246459,1
4.163572,0
85.541018,1
50.017136,1
200.660118,1
61.871751,0
62.264059,1
41.931717,0
10.895441,1
44.856131,0
0.967446,1
70.241074,1
1.708548,0
119.191219,1
19.75277,1
76.075884,0
79.807012,1
102.609234,1
36.403527,0
228.188526,1
93.880321,1
86.610181,0
6.41714,1
106.358902,1
60.037247,0
69.787663,1
10.893781,1
26.545281,1
8.065485,1
78.994035,1
135.395953,1
50.635409,0
2.31846,0
28.087165,0
6.918047,0
13.286226,0
78.235095,1
7.965459,1
31.448354,1
39.777005,1
32.800176,0
144.540583,0
3.917829,0
67.465592,0
41.184586,1
57.252953,0
27.99113,1
130.693637,0
122.563559,1
1.773153,0
1.912044,1
25.581457,1
213.949367,1
8.07939,0
9.558337,1
125.661291,1
169.152888,0
8.250899,0
139.966471,1
4.768338,0
29.810211,1
17.291734,0
58.280831,1
58.231498,1
49.516249,1
1.720791,1
127.608962,1
51.172487,1
60.805867,0
11.241481,1
6.242895,0
40.969035,1
16.172985,1
90.178139,1
5.931442,1
108.714461,1
18.695972,0
84.435548,1
95.220408,0
36.172458,0
94.988306,1
12.815102,1
27.754919,1
107.943907,0
17.283594,1
33.108885,1
85.776027,1
100.517024,1
116.994405,0
10.853713,1
50.208624,1
29.417737,1
35.44942,0
44.84772,1
84.230797,1
6.7345,1
44.546803,0
11.389123,0
274.511803,1
22.080071,0
66.449303,1
60.47875,1
14.729419,1
99.762985,1
1.438505,1
5.118329,1
47.380655,1
14.182603,0
108.205783,0
50.142779,1
19.922714,0
3.445902,0
5.759519,0
75.090052,1
37.657294,1
29.631238,1
32.268465,1
20.430839,1
28.348035,0
139.463407,0
56.676485,1
7.113928,1
118.210605,1
108.187734,0
48.40601,1
49.884804,0
36.024885,1
81.356371,1
106.616324,1
4.373657,1
13.091965,1
174.56272,0
3.294118,1
73.012934,1
16.708149,0
86.265027,1
59.868832,0
32.629424,0
67.944106,1
28.345806,0
1.508431,1
33.334269,0
84.295713,1
74.516395,1
15.378539,1
75.492815,1
172.692476,1
26.090492,1
33.726641,1
30.991816,1
26.258115,0
88.795076,0
24.843983,1
12.592481,0
27.43734,0
16.524041,1
61.491741,1
190.192279,1
33.740269,1
10.159078,1
87.948156,0
29.419694,0
2.237489,0
83.449569,0
22.450222,1
9.665556,1
25.763939,1
17.33009,1
12.22362,0
79.711636,1
68.883703,1
9.384946,1
63.903157,1
96.021067,0
28.806455,1
53.685252,0
26.396908,0
39.998964,0
115.312988,1
35.655511,0
55.757452,0
34.715062,0
93.031292,0
15.217058,1
84.118902,0
2.859408,0
5.087185,1
56.616852,1
85.577834,0
71.533149,1
3.069703,1
22.482704,0
34.588293,0
13.691705,0
154.352369,0
60.907045,1
7.112856,1
9.011065,1
5.454073,1
9.339463,0
69.204651,0
95.002782,1
175.143513,1
105.6566,1
3.674473,1
14.571339,1
19.383534,0
20.138934,0
43.796968,1
24.825699,1
17.883666,0
68.799369,0
58.083851,0
54.378943,1
16.915691,1
4.768977,1
258.552541,1
147.539291,1
28.705912,0
57.511277,0
67.296108,0
42.656222,0
60.708596,0
79.689307,1
60.533112,1
47.37738,1
48.617734,1
10.219117,1
29.749441,0
94.366918,0
138.184018,0
41.927907,1
49.932986,0
24.382911,0
5.385552,1
34.47824,1
7.649331,1
96.812269,1
87.005403,1
17.57471,1
75.616884,1
9.591993,1
1.928446,0
95.573782,1
230.208177,1
229.160376,1
5.691401,1
41.606824,1
43.113307,1
122.604029,0
84.806576,0
3.686061,0
63.288504,1
89.625483,1
57.788687,1
15.975053,0
5.399936,0
318.722703,1
131.784431,1
197.862004,1
70.528856,1
108.056381,1
44.310617,1
41.785461,0
26.442731,0
117.300858,1
43.676604,1
12.250878,1
3.853754,1
49.706875,1
175.564108,1
20.006592,1
95.709988,0
48.80841,1
24.441158,1
75.947443,1
109.916095,0
130.712318,0
52.273309,0
12.209084,1
69.271491,1
5.61001,0
9.149942,0
10.461317,1
89.108963,1
97.204792,0
2.741103,1
25.736226,1
56.179389,1
45.169844,0
55.528303,1
84.120867,0
6.080378,1
52.112673,1
0.445776,1
39.217834,0
79.087843,0
33.442397,1
41.537118,1
59.705895,0
33.549046,1
63.203655,1
23.564042,0
31.86388,0
7.629192,1
58.398144,0
45.05903,0
98.460248,1
92.264722,1
59.242579,0
3.629769,1
11.921149,0
9.315162,1
7.626346,0
61.200417,0
67.152995,1
94.203773,1
116.834747,1
86.491155,1
4.158355,1
106.064586,1
94.914009,1
39.042791,1
148.4679,1
55.730076,1
35.538733,1
195.507864,1
21.765164,1
87.961784,1
14.485582,0
7.156861,1
42.982603,1
55.990033,1
16.166516,0
80.922449,0
43.766537,1
2.56509,1
10.240094,1
36.268361,0
8.161652,1
120.452616,1
46.454911,0
13.681338,0
2.66441,0
30.480192,0
1.890348,0
23.116053,0
5.358969,1
62.199334,0
16.679441,1
1.414025,1
74.539172,1
39.539521,1
4.296116,1
176.854046,1
9.549649,1
69.214294,1
2.181063,1
60.953234,1
27.375581,1
45.213641,1
5.674874,1
101.566434,1
75.24138,1
117.36464,0
64.994429,1
46.950924,1
80.880926,1
285.591918,1
30.771258,1
94.593869,1
3.027353,0
34.590582,1
32.345976,1
22.323173,1
26.695667,0
50.357487,1
1.744723,1
18.17213,1
39.852558,1
3.117625,0
20.190791,1
16.230147,1
1.358436,0
56.405162,1
19.348867,1
17.475543,0
60.030604,1
11.428555,1
2.56033,0
61.519879,1
26.119199,1
151.227029,1
42.697769,0
150.357789,1
5.852405,0
48.392297,1
13.397767,1
55.415003,1
48.377074,0
65.51437,1
11.069488,1
25.429073,1
16.777461,1
33.60765,1
3.668554,0
9.04014,0
13.416353,0
3.283462,1
15.411986,0
44.662697,0
23.498699,1
58.898525,0
17.707711,0
32.709355,1
8.730081,0
8.802262,0
82.925339,1
86.773488,0
114.978491,1
0.660951,1
26.087248,1
61.032494,0
52.649534,1
76.685953,0
26.801374,0
54.404615,1
170.508475,1
20.02051,1
53.058876,0
24.921297,1
26.434016,1
12.779481,1
73.75066,1
65.333709,0
38.824624,1
130.717968,0
29.854771,1
21.611294,1
64.225639,0
40.637081,0
20.249292,0
120.030845,0
62.437548,0
124.853005,0
147.274208,1
148.451609,1
108.063822,0
128.262832,0
98.986149,0
97.484422,1
2.4199,1
40.897789,1
65.875445,0
54.403565,0
120.186933,0
3.446117,0
20.239808,0
1.297986,1
28.876533,1
54.510163,0
31.120829,1
151.833801,0
141.286138,1
285.494935,1
59.579107,0
35.629205,0
71.534143,1
44.168192,1
27.072875,0
45.0094,1
20.405154,0
46.692047,1
32.047512,0
100.038715,0
11.493926,1
31.709388,0
4.4096,1
37.440777,0
134.891287,0
82.009783,1
26.816113,0
87.470727,1
23.554309,0
301.683005,1
236.316166,1
